img1_path,img2_path,label
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Luciano_Pavarotti\Luciano_Pavarotti_0002.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Luciano_Pavarotti\Luciano_Pavarotti_0001.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Mike_Babcock\Mike_Babcock_0002.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Mike_Babcock\Mike_Babcock_0001.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Svend_Aage_Jensby\Svend_Aage_Jensby_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Cheryl_Little\Cheryl_Little_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Jeff_Van_Gundy\Jeff_Van_Gundy_0003.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Jeff_Van_Gundy\Jeff_Van_Gundy_0001.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Richard_Gephardt\Richard_Gephardt_0005.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Richard_Gephardt\Richard_Gephardt_0011.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Carolyn_Dawn_Johnson\Carolyn_Dawn_Johnson_0002.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Carolyn_Dawn_Johnson\Carolyn_Dawn_Johnson_0003.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Carson_Daly\Carson_Daly_0002.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Sven_Ottke\Sven_Ottke_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Nick_Reilly\Nick_Reilly_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Clifford_Etienne\Clifford_Etienne_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Stockard_Channing\Stockard_Channing_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Stockard_Channing\Stockard_Channing_0003.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Yasser_Arafat\Yasser_Arafat_0007.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Yasser_Arafat\Yasser_Arafat_0005.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Sue_Wicks\Sue_Wicks_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Sue_Wicks\Sue_Wicks_0002.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Paul_Wilson\Paul_Wilson_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Vanessa_Laine\Vanessa_Laine_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Paul_McCartney\Paul_McCartney_0003.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Paul_McCartney\Paul_McCartney_0001.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Tom_Crean\Tom_Crean_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Tom_Crean\Tom_Crean_0003.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Dean_Barkley\Dean_Barkley_0004.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Dean_Barkley\Dean_Barkley_0001.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Toni_Braxton\Toni_Braxton_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Toni_Braxton\Toni_Braxton_0003.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Amanda_Bynes\Amanda_Bynes_0004.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Amanda_Bynes\Amanda_Bynes_0001.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Bill_Paxton\Bill_Paxton_0002.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Bill_Paxton\Bill_Paxton_0003.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Hayley_Tullett\Hayley_Tullett_0002.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Hayley_Tullett\Hayley_Tullett_0001.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Steffi_Graf\Steffi_Graf_0004.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Steffi_Graf\Steffi_Graf_0003.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Ellen_DeGeneres\Ellen_DeGeneres_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Ellen_DeGeneres\Ellen_DeGeneres_0002.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Drew_Barrymore\Drew_Barrymore_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Drew_Barrymore\Drew_Barrymore_0002.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Islam_Karimov\Islam_Karimov_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Job_Cohen\Job_Cohen_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Danny_Morgan\Danny_Morgan_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Ari_Bousbib\Ari_Bousbib_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Seymour_Cassell\Seymour_Cassell_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\John_Perrota\John_Perrota_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Paul_Crake\Paul_Crake_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Kathryn_Morris\Kathryn_Morris_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Jonathan_Edwards\Jonathan_Edwards_0003.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Jonathan_Edwards\Jonathan_Edwards_0001.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\David_Trimble\David_Trimble_0003.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\David_Trimble\David_Trimble_0005.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Robert_Blake\Robert_Blake_0003.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Turner_Gill\Turner_Gill_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Harvey_Weinstein\Harvey_Weinstein_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Cecilia_Bolocco\Cecilia_Bolocco_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Andy_Hebb\Andy_Hebb_0002.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Andy_Hebb\Andy_Hebb_0001.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Dave_Johnson\Dave_Johnson_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Kathryn_Morris\Kathryn_Morris_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Jong_Wook_Lee\Jong_Wook_Lee_0003.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Jong_Wook_Lee\Jong_Wook_Lee_0002.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Bernard_Lord\Bernard_Lord_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Bernard_Lord\Bernard_Lord_0002.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Horst_Koehler\Horst_Koehler_0002.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Horst_Koehler\Horst_Koehler_0003.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Carlos_Manuel_Pruneda\Carlos_Manuel_Pruneda_0003.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Chuck_Yeager\Chuck_Yeager_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Mark_Andrew\Mark_Andrew_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\David_Oh\David_Oh_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\James_Wallack\James_Wallack_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Imam_Samudra\Imam_Samudra_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Monica_Bellucci\Monica_Bellucci_0003.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Monica_Bellucci\Monica_Bellucci_0002.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\John_Howard\John_Howard_0002.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\John_Howard\John_Howard_0015.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Jose_Maria_Aznar\Jose_Maria_Aznar_0020.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Jose_Maria_Aznar\Jose_Maria_Aznar_0011.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Amram_Mitzna\Amram_Mitzna_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Roberto_Robaina\Roberto_Robaina_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Michael_Jackson\Michael_Jackson_0007.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Michael_Jackson\Michael_Jackson_0008.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Christopher_Walken\Christopher_Walken_0003.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Christopher_Walken\Christopher_Walken_0001.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Dinora_Rosales\Dinora_Rosales_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Douglas_Faneuil\Douglas_Faneuil_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Michelle_Chiklis\Michelle_Chiklis_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Kalpana_Chawla\Kalpana_Chawla_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Jim_Wessling\Jim_Wessling_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Leland_Chapman\Leland_Chapman_0002.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Pierre_Boulanger\Pierre_Boulanger_0002.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Pierre_Boulanger\Pierre_Boulanger_0001.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Tim_Welsh\Tim_Welsh_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Eugene_Melnyk\Eugene_Melnyk_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Augusto_Roa_Bastos\Augusto_Roa_Bastos_0002.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Augusto_Roa_Bastos\Augusto_Roa_Bastos_0001.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Christine_Ebersole\Christine_Ebersole_0002.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Christine_Ebersole\Christine_Ebersole_0001.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Atsushi_Sato\Atsushi_Sato_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Eric_Dubin\Eric_Dubin_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Ernest_Hollings\Ernest_Hollings_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Ruth_Dreifuss\Ruth_Dreifuss_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Calista_Flockhart\Calista_Flockhart_0006.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Calista_Flockhart\Calista_Flockhart_0003.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Horst_Koehler\Horst_Koehler_0003.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Michael_Smith_Foster\Michael_Smith_Foster_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Richard_Daley\Richard_Daley_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Rod_Blagojevich\Rod_Blagojevich_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Franz_Gsell\Franz_Gsell_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Mel_Karmazin\Mel_Karmazin_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Pham_Sy_Chien\Pham_Sy_Chien_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Roger_Mahony\Roger_Mahony_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Miranda_Gaddis\Miranda_Gaddis_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Aaron_Eckhart\Aaron_Eckhart_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Betsy_Coffin\Betsy_Coffin_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Prince_Rainier_III\Prince_Rainier_III_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\William_Pryor_Jr\William_Pryor_Jr_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Randy_Brown\Randy_Brown_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Aaron_Pena\Aaron_Pena_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Robert_Lee_Yates_Jr\Robert_Lee_Yates_Jr_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Owen_Wilson\Owen_Wilson_0002.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Owen_Wilson\Owen_Wilson_0001.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\John_Goold\John_Goold_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Chan_Gailey\Chan_Gailey_0003.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Lucio_Gutierrez\Lucio_Gutierrez_0005.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Lucio_Gutierrez\Lucio_Gutierrez_0002.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Queen_Noor\Queen_Noor_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Lou_Reed\Lou_Reed_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Warren_Beatty\Warren_Beatty_0002.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Warren_Beatty\Warren_Beatty_0001.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Anwar_Ibrahim\Anwar_Ibrahim_0002.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Anwar_Ibrahim\Anwar_Ibrahim_0001.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Carlton_Dotson\Carlton_Dotson_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Larry_Wilmore\Larry_Wilmore_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Nicolas_Cage\Nicolas_Cage_0004.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Nicolas_Cage\Nicolas_Cage_0003.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Annette_Bening\Annette_Bening_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Annette_Bening\Annette_Bening_0002.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Nicolas_Lapentti\Nicolas_Lapentti_0002.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Norbert_van_Heyst\Norbert_van_Heyst_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Sergey_Lavrov\Sergey_Lavrov_0004.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Sergey_Lavrov\Sergey_Lavrov_0008.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Chuck_Bednarik\Chuck_Bednarik_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Carol_Williams\Carol_Williams_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Jennifer_Garner\Jennifer_Garner_0011.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Rafael_Bielsa\Rafael_Bielsa_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Lutz_Freitag\Lutz_Freitag_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Max_Mayfield\Max_Mayfield_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Donna_Shalala\Donna_Shalala_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Donna_Shalala\Donna_Shalala_0002.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Wei_Wu\Wei_Wu_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Janet_Napolitano\Janet_Napolitano_0002.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Pete_Sampras\Pete_Sampras_0017.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Pete_Sampras\Pete_Sampras_0012.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\John_Gordnick\John_Gordnick_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Jacqueline_Gold\Jacqueline_Gold_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Marc_Leger\Marc_Leger_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Jamir_Miller\Jamir_Miller_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\James_Hakett\James_Hakett_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Jean_Carnahan\Jean_Carnahan_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Bill_Sizemore\Bill_Sizemore_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Bill_Sizemore\Bill_Sizemore_0002.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Lee_Hoi-chang\Lee_Hoi-chang_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Lee_Hoi-chang\Lee_Hoi-chang_0002.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Misty_Dawn_Clymer\Misty_Dawn_Clymer_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Gonzalo_Sanchez_de_Lozada\Gonzalo_Sanchez_de_Lozada_0011.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Mary_Maddux\Mary_Maddux_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Tono_Suratman\Tono_Suratman_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Angelo_Reyes\Angelo_Reyes_0002.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Angelo_Reyes\Angelo_Reyes_0004.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Natalie_Imbruglia\Natalie_Imbruglia_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Janusz_Kaminski\Janusz_Kaminski_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Robert_F_Kennedy_Jr\Robert_F_Kennedy_Jr_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Martha_Beatriz_Roque\Martha_Beatriz_Roque_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Joseph_Deiss\Joseph_Deiss_0003.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Rick_Rickert\Rick_Rickert_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Magui_Serna\Magui_Serna_0002.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Magui_Serna\Magui_Serna_0001.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Leon_Silver\Leon_Silver_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Randy_Jackson\Randy_Jackson_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Bulent_Ecevit\Bulent_Ecevit_0002.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Bulent_Ecevit\Bulent_Ecevit_0005.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Guy_Hemmings\Guy_Hemmings_0002.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Sergio_Castellitto\Sergio_Castellitto_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Ali_Abbas\Ali_Abbas_0002.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Juan_Ignacio_Chela\Juan_Ignacio_Chela_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Andy_Perez\Andy_Perez_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Francois_Botha\Francois_Botha_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Elizabeth_Taylor\Elizabeth_Taylor_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Elizabeth_Taylor\Elizabeth_Taylor_0002.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Sarah_Hughes\Sarah_Hughes_0006.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Sarah_Hughes\Sarah_Hughes_0004.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Jim_Abbott\Jim_Abbott_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Scott_Fawell\Scott_Fawell_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Tim_Lopes\Tim_Lopes_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Lisa_Gottsegen\Lisa_Gottsegen_0002.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Cheryl_Ford\Cheryl_Ford_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Charlie_Zaa\Charlie_Zaa_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Amelia_Vega\Amelia_Vega_0006.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Amelia_Vega\Amelia_Vega_0004.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Marc_Leger\Marc_Leger_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Donnie_Brennan\Donnie_Brennan_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Jerry_Falwell\Jerry_Falwell_0002.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Desiree_McKenzie\Desiree_McKenzie_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Cari_Davis\Cari_Davis_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Mark_Gangloff\Mark_Gangloff_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Stefan_Holm\Stefan_Holm_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Charles_Pouty\Charles_Pouty_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Colleen_Jones\Colleen_Jones_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Agbani_Darego\Agbani_Darego_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Festus_Mogae\Festus_Mogae_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Melana_Scantlin\Melana_Scantlin_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Fernando_Velardez\Fernando_Velardez_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Katie_Smith\Katie_Smith_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Eric_Lindros\Eric_Lindros_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Michael_Stark\Michael_Stark_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Alex_King\Alex_King_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Robert_Lange\Robert_Lange_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Julianna_Margulies\Julianna_Margulies_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Julianna_Margulies\Julianna_Margulies_0002.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Vladimir_Spidla\Vladimir_Spidla_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Vladimir_Spidla\Vladimir_Spidla_0002.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Sergey_Lavrov\Sergey_Lavrov_0003.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Sergey_Lavrov\Sergey_Lavrov_0004.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Michael_J_Sheehan\Michael_J_Sheehan_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Mary_Tyler_Moore\Mary_Tyler_Moore_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Christian_Wulff\Christian_Wulff_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Christian_Wulff\Christian_Wulff_0002.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Mohammad_Al-Sharief\Mohammad_Al-Sharief_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Bianca_Jagger\Bianca_Jagger_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Kathy_Baker\Kathy_Baker_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\John_Salazar\John_Salazar_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Doug_Collins\Doug_Collins_0002.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Doug_Collins\Doug_Collins_0001.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Guy_Ritchie\Guy_Ritchie_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Guy_Ritchie\Guy_Ritchie_0002.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Bill_Nelson\Bill_Nelson_0002.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Bill_Nelson\Bill_Nelson_0001.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Sean_Penn\Sean_Penn_0002.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Sean_Penn\Sean_Penn_0001.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Stephen_Crampton\Stephen_Crampton_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Rafael_Bielsa\Rafael_Bielsa_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Cruz_Bustamante\Cruz_Bustamante_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Cruz_Bustamante\Cruz_Bustamante_0002.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\David_Heymann\David_Heymann_0005.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Joe_Cocker\Joe_Cocker_0001.npy,0
